FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c3,NRS,Maria Island,MAI20140703,2014-07-03,2014-07-03 12:30:00,-42.5967,148.2333,19,MAI20140703_20,20,0.017,0.012,0,,,,0.029,0,0.307,0.068,0,0.044,0.026,,,0,0.01,0,0,0.307,0,0.068,0,0,0.023,0,0.051,0,0,0,0,0.006,0.005,0,0,0,0.019,0,0,0.007,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c4,NRS,Maria Island,MAI20140703,2014-07-03,2014-07-03 12:30:00,-42.5967,148.2333,19,MAI20140703_85,85,0.009,0.011,0,,,,0.018,0,0.242,0.067,0,0.03,0.02,,,0,0.006,0,0,0.242,0,0.067,0,0,0.023,0,0.031,0,0,0,0,0.005,0,0,0,0,0.016,0,0,0.003,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c5,NRS,Maria Island,MAI20140703,2014-07-03,2014-07-03 12:56:00,-42.5967,148.2333,19,MAI20140703_WC,WC,0.014,0.011,0.002,,,,0.026,0,0.305,0.078,0,0.037,0.028,,,0,0.012,0,0,0.305,0,0.078,0,0,0.023,0,0.049,0,0,0,0,0.007,0.005,0,0,0,0.019,0,0,0.004,0.01,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c6,NRS,Maria Island,MAI20140807,2014-08-07,2014-08-07 12:50:00,-42.5967,148.2333,21,MAI20140807_20,20,0.008,0.009,0,,,,0.024,0,0.216,0.047,0,0.032,0.022,,0,0,0.01,0,0,0.223,0.007,0.047,0,0,0.024,0,0.038,0,0,0,0,0.005,0.006,0,0,0,0.014,0,0,0.004,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c7,NRS,Maria Island,MAI20140807,2014-08-07,2014-08-07 00:00:00,-42.5967,148.2333,21,MAI20140807_85,85,0.007,0.007,0,,,,0.023,0,0.193,0.046,0,0.023,0.021,,0,0,0.006,0,0,0.198,0.005,0.046,0,0,0.025,0,0.037,0,0,0,0,0.005,0.003,0,0,0,0.013,0,0,0.003,0.005,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c8,NRS,Maria Island,MAI20140807,2014-08-07,2014-08-07 13:50:00,-42.5967,148.2333,21,MAI20140807_WC,WC,0.005,0.006,0,,,,0.018,0,0.228,0.05,0,0.026,0.011,,0,0,0.006,0,0,0.235,0.007,0.05,0,0,0.027,0,0.032,0,0,0,0,0.005,0.003,0,0,0,0.011,0,0,0.002,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61c9,NRS,Maria Island,MAI20140821,2014-08-21,2014-08-21 12:35:00,-42.5967,148.2333,20,MAI20140821_20,20,0.012,0.018,0.002,,,,0.026,0,0.438,0.139,0.003,0.05,0.035,,0,0,0.014,0,0,0.446,0.008,0.139,0,0,0.04,0,0.063,0,0,0,0,0.015,0.006,0,0,0,0.039,0,0,0.013,0.015,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ca,NRS,Maria Island,MAI20140821,2014-08-21,2014-08-21 12:40:00,-42.5967,148.2333,20,MAI20140821_85,85,0.008,0.014,0,,,,0.02,0,0.319,0.1,0.006,0.036,0.027,,0,0,0.008,0,0,0.325,0.006,0.1,0,0,0.031,0,0.05,0,0,0,0,0.012,0.007,0,0,0,0.028,0,0,0.006,0.014,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61cb,NRS,Maria Island,MAI20140821,2014-08-21,2014-08-21 12:50:00,-42.5967,148.2333,20,MAI20140821_WC,WC,0.023,0.022,0.002,,,,0.027,0,0.523,0.147,0.004,0.057,0.037,,0,0,0.017,0,0,0.531,0.008,0.147,0,0,0.04,0,0.066,0,0,0,0,0.015,0.007,0,0,0,0.037,0,0,0.012,0.026,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61cc,NRS,Maria Island,MAI20140915,2014-09-15,2014-09-16 10:45:00,-42.5967,148.2333,17,MAI20140915_0,0,0.027,0.03,0,0.01,,,0.021,0,1.044,0.059,0,0.194,0.082,,0.259,0.083,0,0.009,0,1.044,0,0.059,0,0,0.427,0,0.094,0,0,0,0,0.007,0.016,0.037,0,0,0.015,0,0,0.006,0.004,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61cd,NRS,Maria Island,MAI20140915,2014-09-15,2014-09-16 10:45:00,-42.5967,148.2333,17,MAI20140915_20,20,0.011,0.03,0,0.012,,,0.021,0,0.927,0.052,0,0.215,0.104,,0.376,0.049,0,0.003,0,0.927,0,0.052,0,0,0.469,0,0.104,0,0,0,0,0.007,0.019,0.059,0,0,0.017,0,0,0.004,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ce,NRS,Maria Island,MAI20140915,2014-09-15,2014-09-16 10:45:00,-42.5967,148.2333,17,MAI20140915_85,85,0.005,0.023,0,0.006,,,0.015,0,0.802,0.042,0,0.14,0.067,,0.196,0.032,0,0.002,0,0.802,0,0.042,0,0,0.365,0,0.059,0,0,0,0,0.007,0.011,0.049,0,0,0.018,0,0,0.003,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61cf,NRS,Maria Island,MAI20140915,2014-09-15,2014-09-16 11:15:00,-42.5967,148.2333,17,MAI20140915_WC,WC,0.017,0.025,0,0.01,,,0.017,0,0.911,0.064,0,0.188,0.094,,0.263,0.049,0,0.004,0,0.911,0,0.064,0,0,0.378,0,0.095,0,0,0,0,0.005,0.014,0.057,0,0,0.018,0,0,0.005,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d0,NRS,Maria Island,MAI20141029,2014-10-29,2014-10-30 12:13:00,-42.5967,148.2333,18,MAI20141029_0,0,0.011,0.007,0,0,,,0.024,0,0.307,0.024,0,0.047,0.026,,0.015,0.038,0,0.004,0,0.307,0,0.024,0,0,0.052,0,0.082,0,0,0,0,0.004,0,0,0,0,0.014,0,0,0.004,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d1,NRS,Maria Island,MAI20141029,2014-10-29,2014-10-30 12:13:00,-42.5967,148.2333,18,MAI20141029_20,20,0.01,0.01,0,0,,,0.03,0,0.32,0.034,0,0.062,0.046,,0.008,0.015,0,0.002,0,0.32,0,0.034,0,0,0.044,0,0.09,0,0,0,0,0.005,0,0,0,0,0.021,0,0,0.003,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d2,NRS,Maria Island,MAI20141029,2014-10-29,2014-10-30 12:13:00,-42.5967,148.2333,18,MAI20141029_85,85,0.006,0.007,0,0,,,0.022,0,0.23,0.025,0,0.04,0.032,,0.008,0.008,0,0.001,0,0.23,0,0.025,0,0,0.032,0,0.073,0,0,0,0,0.004,0,0,0,0,0.016,0,0,0.002,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d3,NRS,Maria Island,MAI20141029,2014-10-29,2014-10-30 12:13:00,-42.5967,148.2333,18,MAI20141029_WC,WC,0.012,0.011,0,0,,,0.031,0,0.437,0.027,0,0.063,0.037,,0.004,0.032,0,0.002,0,0.437,0,0.027,0,0,0.074,0,0.102,0,0,0,0,0.004,0,0,0,0,0.019,0,0,0.003,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d4,NRS,Maria Island,MAI20141127,2014-11-27,2014-11-28 11:30:00,-42.5967,148.2333,24,MAI20141127_0,0,0.002,0.003,0,0,,,0.005,0,0.104,0,0,0.014,0.008,,0,0.011,0,0,0,0.104,0,0,0,0,0.011,0,0.035,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d5,NRS,Maria Island,MAI20141127,2014-11-27,2014-11-28 11:30:00,-42.5967,148.2333,24,MAI20141127_20,20,0.018,0.007,0,0,,,0.011,0,0.271,0.006,0,0.037,0.012,,0,0.016,0,0,0,0.271,0,0.006,0,0,0.02,0,0.066,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d6,NRS,Maria Island,MAI20141127,2014-11-27,2014-11-28 11:30:00,-42.5967,148.2333,24,MAI20141127_85,85,0,0.001,0,0,,,0.002,0,0.032,0,0,0.005,0.003,,0,0.002,0,0,0,0.032,0,0,0,0,0.012,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d7,NRS,Maria Island,MAI20141127,2014-11-27,2014-11-28 10:00:00,-42.5967,148.2333,24,MAI20141127_WC,WC,0.01,0.005,0,0,,,0.006,0,0.176,0.006,0,0.024,0.011,,0,0.012,0,0,0,0.176,0,0.006,0,0,0.016,0,0.05,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d8,NRS,Maria Island,MAI20141208,2014-12-08,2014-12-09 10:48:00,-42.5967,148.2333,13,MAI20141208_0,0,0.027,0.02,0.006,0.005,,,0.019,0,0.548,0.086,0,0.071,0.057,,0.007,0,0.065,0.014,0,0.548,0,0.086,0,0,0.051,0,0.13,0,0.005,0,0,0.01,0.004,0,0,0,0.027,0,0,0.008,0.014,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61d9,NRS,Maria Island,MAI20141208,2014-12-08,2014-12-09 10:48:00,-42.5967,148.2333,13,MAI20141208_20,20,0.055,0.03,0.004,0.006,,,0.03,0,0.809,0.111,0,0.117,0.075,,0.014,0,0.059,0.008,0,0.809,0,0.111,0,0,0.076,0,0.178,0,0.002,0,0,0.012,0.016,0,0,0,0.029,0,0,0.01,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61da,NRS,Maria Island,MAI20141208,2014-12-08,2014-12-09 10:48:00,-42.5967,148.2333,13,MAI20141208_85,85,0.007,0.005,0,0.001,,,0.004,0,0.135,0.015,0,0.023,0.024,,0.005,0,0.008,0,0,0.135,0,0.015,0,0,0.035,0,0.041,0,0,0,0,0.003,0.004,0,0,0,0.012,0,0,0.001,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61db,NRS,Maria Island,MAI20141208,2014-12-08,2014-12-09 10:50:00,-42.5967,148.2333,13,MAI20141208_WC,WC,0.043,0.025,0.004,0.009,,,0.025,0,0.757,0.125,0,0.108,0.088,,0.01,0,0.051,0.005,0,0.757,0,0.125,0,0,0.076,0,0.175,0,0.002,0,0,0.012,0.014,0,0,0,0.036,0,0,0.01,0.008,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61dc,NRS,Maria Island,MAI20150224,2015-02-24,2015-02-25 11:20:00,-42.5967,148.2333,17,MAI20150224_0,0,0.013,0.009,0,0.003,,,0.024,0,0.28,0.026,0,0.044,0.032,,0.007,0,0.035,0.007,0,0.28,0,0.026,0,0,0.041,0,0.059,0,0,0,0,0.003,0.007,0,0,0,0.008,0,0,0.005,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61dd,NRS,Maria Island,MAI20150224,2015-02-24,2015-02-25 11:20:00,-42.5967,148.2333,17,MAI20150224_20,20,0.015,0.012,0,0.005,,,0.028,0,0.319,0.036,0,0.057,0.042,,0.01,0,0.026,0.003,0,0.319,0,0.036,0,0,0.052,0,0.063,0,0,0,0,0.004,0.009,0,0,0,0.009,0,0,0.006,0.006,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61de,NRS,Maria Island,MAI20150224,2015-02-24,2015-02-25 11:20:00,-42.5967,148.2333,17,MAI20150224_85,85,0,0.002,0,0,,,0.009,0,0.033,0,0,0.008,0.008,,0,0,0.001,0,0,0.033,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61df,NRS,Maria Island,MAI20150224,2015-02-24,2015-02-25 11:05:00,-42.5967,148.2333,17,MAI20150224_WC,WC,0.014,0.01,0,0.003,,,0.022,0,0.343,0.062,0,0.052,0.033,,0.016,0,0.017,0.003,0,0.343,0,0.062,0,0,0.042,0,0.065,0,0,0,0,0.006,0.011,0,0,0,0.015,0,0,0.003,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e0,NRS,Maria Island,MAI20150312,2015-03-12,2015-03-13 11:35:00,-42.5967,148.2333,15,MAI20150312_0,0,0.066,0.024,0.002,0.003,,,0.023,0,0.557,0.095,0,0.078,0.027,,0.011,0,0.023,0.004,0,0.565,0.008,0.095,0,0,0.036,0,0.049,0,0.003,0,0,0.01,0.005,0,0,0,0.024,0,0,0.01,0.022,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e1,NRS,Maria Island,MAI20150312,2015-03-12,2015-03-13 11:25:00,-42.5967,148.2333,15,MAI20150312_20,20,0.063,0.028,0.002,0.005,,,0.027,0,0.592,0.106,0,0.083,0.034,,0.012,0,0.022,0.003,0,0.6,0.008,0.106,0,0,0.042,0,0.06,0,0.002,0,0,0.012,0.007,0,0,0,0.027,0,0,0.013,0.024,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e2,NRS,Maria Island,MAI20150312,2015-03-12,2015-03-13 11:28:00,-42.5967,148.2333,15,MAI20150312_85,85,0.02,0.011,0,0.003,,,0.009,0,0.216,0.048,0,0.035,0.012,,0.007,0,0.004,0,0,0.216,0,0.048,0,0,0.024,0,0.027,0,0,0,0,0.006,0.004,0,0,0,0.016,0,0,0.002,0.007,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e3,NRS,Maria Island,MAI20150312,2015-03-12,2015-03-13 11:35:00,-42.5967,148.2333,15,MAI20150312_WC,WC,0.072,0.023,0.002,0.005,,,0.025,0,0.682,0.156,0,0.099,0.038,,0.04,0,0.018,0.002,0,0.694,0.012,0.156,0,0,0.053,0,0.067,0,0.003,0,0,0.019,0.011,0,0,0,0.045,0,0,0.012,0.036,1,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e4,NRS,Maria Island,MAI20150421,2015-04-21,2015-04-21 11:52:00,-42.5967,148.2333,19,MAI20150421_0,0,0.019,0.015,0.002,0.002,,,0.039,0,0.408,0.044,0,0.064,0.057,,0.01,0,0.037,0.004,0,0.408,0,0.044,0,0,0.043,0,0.105,0,0,0,0,0.004,0.01,0,0,0,0.013,0,0,0.006,0.01,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e5,NRS,Maria Island,MAI20150421,2015-04-21,2015-04-21 11:50:00,-42.5967,148.2333,19,MAI20150421_20,20,0.024,0.018,0.003,0.006,,,0.048,0,0.486,0.066,0,0.085,0.066,,0.018,0,0.029,0.004,0,0.486,0,0.066,0,0,0.054,0,0.128,0,0,0,0,0.007,0.017,0,0,0,0.017,0,0,0.006,0.012,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e6,NRS,Maria Island,MAI20150421,2015-04-21,2015-04-21 11:48:00,-42.5967,148.2333,19,MAI20150421_85,85,0.024,0.012,0,0.004,,,0.026,0,0.459,0.059,0,0.069,0.05,,0.022,0,0.015,0,0,0.459,0,0.059,0,0,0.071,0,0.101,0,0,0,0,0.006,0.031,0,0,0,0.017,0,0,0.003,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e7,NRS,Maria Island,MAI20150421,2015-04-21,2015-04-21 12:10:00,-42.5967,148.2333,19,MAI20150421_WC,WC,0.024,0.02,0.004,0.002,,,0.042,0,0.57,0.08,0,0.085,0.077,,0.018,0,0.025,0.003,0,0.57,0,0.08,0,0,0.058,0,0.138,0,0,0,0,0.009,0.017,0,0,0,0.021,0,0,0.006,0.012,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e8,NRS,Maria Island,MAI20150526,2015-05-26,2015-05-26 11:20:00,-42.5967,148.2333,23,MAI20150526_0,0,0.018,0.011,0,0,,,0.025,0,0.236,0.047,0,0.035,0.023,,0,0,0.015,0,0,0.236,0,0.047,0,0,0.02,0,0.045,0,0,0,0,0.005,0,0,0,0,0.009,0,0,0.004,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61e9,NRS,Maria Island,MAI20150526,2015-05-26,2015-05-26 11:25:00,-42.5967,148.2333,23,MAI20150526_20,20,0.014,0.008,0,0,,,0.024,0,0.262,0.048,0,0.037,0.016,,0,0,0.011,0,0,0.262,0,0.048,0,0,0.02,0,0.051,0,0,0,0,0.006,0,0,0,0,0.013,0,0,0.004,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ea,NRS,Maria Island,MAI20150526,2015-05-26,2015-05-26 11:30:00,-42.5967,148.2333,23,MAI20150526_85,85,0.017,0.01,0,0,,,0.018,0,0.27,0.061,0,0.035,0.01,,0,0,0.006,0,0,0.27,0,0.061,0,0,0.023,0,0.042,0,0,0,0,0.006,0,0,0,0,0.014,0,0,0.004,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61eb,NRS,Maria Island,MAI20150526,2015-05-26,2015-05-26 11:55:00,-42.5967,148.2333,23,MAI20150526_WC,WC,0.015,0.01,0,0,,,0.027,0,0.255,0.062,0,0.037,0.022,,0,0,0.009,0,0,0.255,0,0.062,0,0,0.022,0,0.054,0,0,0,0,0.006,0,0,0,0,0.013,0,0,0.005,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ec,NRS,Maria Island,MAI20150723,2015-07-23,2015-07-23 11:20:00,-42.5967,148.2333,19,MAI20150723_0,0,0.041,0.03,0,0,,,0.053,0,0.824,0.119,0,0.101,0.048,,0.035,0,0.04,0,0,0.824,0,0.119,0,0,0.125,0,0.106,0,0,0,0,0.013,0,0,0,0,0.033,0,0,0.013,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ed,NRS,Maria Island,MAI20150723,2015-07-23,2015-07-23 11:25:00,-42.5967,148.2333,19,MAI20150723_20,20,0.008,0.011,0,0,,,0.027,0,0.334,0.062,0,0.042,0.023,,0.025,0,0.012,0,0,0.334,0,0.062,0,0,0.058,0,0.054,0,0,0,0,0.006,0,0,0,0,0.017,0,0,0.006,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ee,NRS,Maria Island,MAI20150723,2015-07-23,2015-07-23 11:30:00,-42.5967,148.2333,19,MAI20150723_85,85,0.004,0.011,0,0,,,0.018,0,0.296,0.052,0,0.03,0.013,,0,0,0.008,0,0,0.296,0,0.052,0,0,0.073,0,0.033,0,0,0,0,0.006,0,0,0,0,0.016,0,0,0.003,0.005,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ef,NRS,Maria Island,MAI20150723,2015-07-23,2015-07-23 11:10:00,-42.5967,148.2333,19,MAI20150723_WC,WC,0.022,0.024,0,0,,,0.045,0,0.674,0.13,0,0.079,0.043,,0.028,0,0.028,0,0,0.674,0,0.13,0,0,0.118,0,0.096,0,0,0,0,0.015,0,0,0,0,0.034,0,0,0.011,0.015,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f0,NRS,Maria Island,MAI20150811,2015-08-11,2015-08-12 10:35:00,-42.5967,148.2333,15,MAI20150811_0,0,0.007,0.012,0.003,0,,,0.045,0,0.447,0.065,0,0.053,0.035,,0.026,0,0.03,0.003,0,0.447,0,0.065,0,0,0.089,0,0.084,0,0,0,0,0.009,0,0,0,0,0.023,0,0,0.009,0.005,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f1,NRS,Maria Island,MAI20150811,2015-08-11,2015-08-12 10:40:00,-42.5967,148.2333,15,MAI20150811_20,20,0.009,0.012,0.004,0,,,0.042,0,0.434,0.068,0,0.053,0.034,,0.012,0,0.027,0.001,0,0.434,0,0.068,0,0,0.078,0,0.079,0,0,0,0,0.007,0,0,0,0,0.02,0,0,0.01,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f2,NRS,Maria Island,MAI20150811,2015-08-11,2015-08-12 10:45:00,-42.5967,148.2333,15,MAI20150811_85,85,0.004,0.051,0.006,0,,,0.019,0,2.261,0.094,0.065,0.235,0.03,,0,0,0.093,0.007,0,2.261,0,0.094,0,0,0.924,0,0.038,0,0,0,0,0.009,0,0,0,0,0.026,0,0,0.007,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f3,NRS,Maria Island,MAI20150811,2015-08-11,2015-08-12 10:10:00,-42.5967,148.2333,15,MAI20150811_WC,WC,0.008,0.012,0.003,0,,,0.041,0,0.452,0.068,0,0.048,0.025,,0.018,0,0.026,0.002,0,0.452,0,0.068,0,0,0.084,0,0.081,0,0,0,0,0.009,0,0,0,0,0.023,0,0,0.008,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f4,NRS,Maria Island,MAI20151001,2015-10-01,2015-10-01 12:10:00,-42.5967,148.2333,11,MAI20151001_0,0,0.083,0.06,0,0,,,0.077,0,2.063,0.297,0,0.337,0.227,,0.059,0,0.17,0.015,0,2.063,0,0.297,0,0,0.297,0,0.326,0,0,0,0,0.03,0.139,0,0,0,0.088,0,0,0.035,0.008,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f5,NRS,Maria Island,MAI20151001,2015-10-01,2015-10-01 12:15:00,-42.5967,148.2333,11,MAI20151001_20,20,0.068,0.051,0,0,,,0.072,0,1.825,0.264,0,0.335,0.215,,0.107,0,0.103,0.008,0,1.825,0,0.264,0,0,0.286,0,0.308,0,0,0,0,0.03,0.15,0,0,0,0.084,0,0,0.028,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f6,NRS,Maria Island,MAI20151001,2015-10-01,2015-10-01 12:20:00,-42.5967,148.2333,11,MAI20151001_85,85,0.002,0.007,0,0,,,0.003,0,0.179,0.033,0,0.027,0.016,,0.007,0,0.007,0,0,0.179,0,0.033,0,0,0.054,0,0.02,0,0,0,0,0.004,0,0.108,0,0,0.015,0,0,0.001,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f7,NRS,Maria Island,MAI20151001,2015-10-01,2015-10-01 11:30:00,-42.5967,148.2333,11,MAI20151001_WC,WC,0.056,0.049,0,0,,,0.055,0,1.617,0.249,0,0.271,0.182,,0.103,0,0.144,0.014,0,1.617,0,0.249,0,0,0.244,0,0.262,0,0.005,0,0,0.024,0.105,0,0,0,0.075,0,0,0.023,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f8,NRS,Maria Island,MAI20151118,2015-11-18,2015-11-19 11:50:00,-42.5967,148.2333,9,MAI20151118_0,0,0.003,0.036,0,0,,,0.03,0,1.313,0.024,0,0.257,0.115,,0.363,0,0.147,0.013,0,1.313,0,0.024,0,0,0.864,0,0.068,0,0,0,0,0.006,0.041,0.411,0,0,0.009,0,0,0.007,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61f9,NRS,Maria Island,MAI20151118,2015-11-18,2015-11-19 11:55:00,-42.5967,148.2333,9,MAI20151118_20,20,0.01,0.07,0,0,,,0.044,0,3.679,0.041,0,0.634,0.184,,0.632,0,0.191,0.013,0,3.679,0,0.041,0,0,1.662,0,0.097,0,0,0,0,0.012,0.062,0.182,0.091,0,0.017,0,0,0.009,0.005,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61fa,NRS,Maria Island,MAI20151118,2015-11-18,2015-11-19 12:00:00,-42.5967,148.2333,9,MAI20151118_85,85,0,0,0,0,,,0,0,0.045,0,0,0.03,0.006,,0.007,0,0.003,0,0,0.045,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61fb,NRS,Maria Island,MAI20151118,2015-11-18,2015-11-19 10:45:00,-42.5967,148.2333,9,MAI20151118_WC,WC,0,0.033,0,0,,,0.019,0,1.498,0.018,0,0.257,0.105,,0.236,0,0.101,0.013,0,1.498,0,0.018,0,0,0.723,0,0.046,0,0,0,0,0.004,0.023,0.051,0,0,0.007,0,0,0.004,0.003,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61fc,NRS,Maria Island,MAI20151216,2015-12-16,2015-12-17 13:30:00,-42.5967,148.2333,11,MAI20151216_0,0,0.017,0.021,0.004,0.005,,,0.012,0,0.426,0.107,0,0.046,0.02,,0.016,0,0.027,0.002,0,0.426,0,0.107,0,0,0.037,0,0.038,0,0,0,0,0.012,0.007,0,0,0,0.04,0,0,0.025,0.047,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61fd,NRS,Maria Island,MAI20151216,2015-12-16,2015-12-17 13:32:00,-42.5967,148.2333,11,MAI20151216_20,20,0.031,0.03,0.003,0.006,,,0.021,0,0.643,0.158,0,0.085,0.035,,0.023,0,0.028,0.003,0,0.643,0,0.158,0,0,0.049,0,0.065,0,0,0,0,0.019,0.014,0,0,0,0.055,0,0,0.028,0.055,0,POINT (148.23333 -42.59667)
