FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umolL,Phosphate_flag,Silicate_umolL,Silicate_flag,AustralianMicrobiomeId,geom
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b57,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_0,0,35.454,1,2055.69,1,2326.42,1,,9,0.29,1,0.6,1,0.14,1,0.16,1,0.6,1,http://hdl.handle.net/102.100.100/139800,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b58,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_10,10,35.449,1,,9,,9,,9,0.45,1,0.6,1,0.14,1,0.17,1,0.6,1,http://hdl.handle.net/102.100.100/400725,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b59,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_20,20,35.447,1,2055.9,1,2326.56,1,,9,0.32,1,0.6,1,0.13,1,0.17,1,0.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5a,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_25,25,35.448,1,,9,,9,,9,0.31,1,0.6,1,0.14,1,0.16,1,0.7,1,http://hdl.handle.net/102.100.100/403046,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5b,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_30,30,35.452,1,,9,,9,,9,0.61,1,1,1,0.17,1,0.2,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5c,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_40,40,35.453,1,2091.59,1,2329.25,1,,9,2.01,1,5,1,0.57,1,0.51,1,2.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5d,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_50,50,35.434,1,,9,,9,,9,0.35,1,7.9,1,0.44,1,0.62,1,3.2,1,http://hdl.handle.net/102.100.100/403050,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5e,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_60,60,35.384,1,2116.7,1,2324.28,1,,9,0,6,9.7,1,0.15,1,0.72,1,3.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b5f,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_75,75,35.31,1,2125.2,1,2320.54,1,,9,0.06,1,10.7,1,0,6,0.77,1,4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b60,NRS,Port Hacking,PHB20190923,2019-09-23,2019-09-24 09:58:00,-34.1192,151.2267,19,PHB20190923_100,100,35.238,1,2128.13,1,2317.83,1,,9,0,6,11.3,1,0.14,1,0.82,1,4.2,1,http://hdl.handle.net/102.100.100/139962,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b61,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_0,0,35.687,1,2049.79,1,2341.83,1,,9,0,6,0,6,0,6,0.1,1,0.3,1,http://hdl.handle.net/102.100.100/139801,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b62,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_10,10,35.688,1,,9,,9,,9,0.05,1,0,6,0,6,0.1,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b63,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_20,20,35.686,1,2049.52,1,2342.2,1,,9,0,6,0,6,0,6,0.1,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b64,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_25,25,35.682,2,,9,,9,,9,0,6,0,6,0,6,0.1,1,0.3,1,http://hdl.handle.net/102.100.100/400726,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b65,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_30,30,35.671,2,,9,,9,,9,0,6,0,6,0,6,0.1,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b66,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_40,40,35.536,2,2084.68,1,2333.18,1,,9,0.35,1,3.7,1,0.28,1,0.38,1,1.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b67,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_50,50,35.485,2,,9,,9,,9,0.05,1,7.5,1,0.47,1,0.59,1,2.7,1,http://hdl.handle.net/102.100.100/403051,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b68,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_60,60,35.477,2,2107.17,1,2329.96,1,,9,0,6,7.7,1,0.28,1,0.61,1,2.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b69,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_75,75,35.403,2,2110.09,1,2324.95,1,,9,0,6,0,6,0.14,1,0.65,1,3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6a,NRS,Port Hacking,PHB20191028,2019-10-28,2019-10-29 09:47:00,-34.1192,151.2267,14,PHB20191028_100,100,35.421,2,2110.63,1,2322.56,1,,9,0,6,0,6,0.16,1,0.64,1,3,1,http://hdl.handle.net/102.100.100/139963,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6b,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_0,0,35.621,1,2052.48,1,2340.33,1,,9,0,6,0,6,0,6,0.1,1,0,6,http://hdl.handle.net/102.100.100/139792,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6c,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_10,10,35.622,1,,9,,9,,9,0.16,1,0,6,0,6,0.11,1,0,6,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6d,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_20,20,35.627,1,2052.01,1,2341.02,1,,9,0,6,0,6,0,6,0.1,1,0,6,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6e,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_25,25,35.643,1,,9,,9,,9,0.06,1,0.4,1,0,6,0.15,1,0.3,1,http://hdl.handle.net/102.100.100/400727,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b6f,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_30,30,35.561,1,,9,,9,,9,0.15,1,5.2,1,0.53,1,0.44,1,1.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b70,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_40,40,35.565,1,2093.08,1,2334.39,1,,9,0,6,5,1,0.57,1,0.44,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b71,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_50,50,35.552,1,,9,,9,,9,0,6,5.7,1,0.49,1,0.48,1,1.8,1,http://hdl.handle.net/102.100.100/403052,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b72,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_60,60,35.453,1,2108.56,1,2330.67,1,,9,0,6,8.3,1,0.21,1,0.61,1,2.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b73,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_75,75,35.48,1,2101.72,1,2330.54,1,,9,0,6,7,1,0.15,1,0.55,1,2.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b74,NRS,Port Hacking,PHB20191118,2019-11-18,2019-11-19 09:39:00,-34.1192,151.2267,12,PHB20191118_100,100,35.475,1,2105.85,1,2330.7,1,,9,0,6,7.2,1,0.18,1,0.58,1,3,1,http://hdl.handle.net/102.100.100/139954,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b75,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_0,0,35.669,1,2050.27,1,2340.83,1,,9,0.06,1,0,6,0,6,0.11,1,0.4,1,http://hdl.handle.net/102.100.100/139791,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b76,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_10,10,35.665,1,,9,,9,,9,0,6,0,6,0,6,0.13,1,0.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b77,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_20,20,35.652,1,2050.33,1,2341.17,1,,9,0.09,1,0,6,0,6,0.14,1,0.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b78,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_25,25,35.646,1,,9,,9,,9,0.09,1,0,6,0,6,0.13,1,0.5,1,http://hdl.handle.net/102.100.100/400728,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b79,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_30,30,35.641,1,,9,,9,,9,0.11,1,0,6,0,6,0.13,1,0.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7a,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_40,40,35.735,1,2080.97,1,2334.65,1,,9,0.93,1,2.2,1,0.34,1,0.34,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7b,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_50,50,35.483,1,,9,,9,,9,1.18,1,8.5,1,0.96,1,0.68,1,2.9,1,http://hdl.handle.net/102.100.100/403053,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7c,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_60,60,35.452,1,2118.57,1,2325.33,1,,9,0,6,9.8,1,0.14,1,0.72,1,3.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7d,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_75,75,35.449,1,2119.49,1,2324.91,1,,9,0.05,1,9.6,1,0,6,0.71,1,3.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7e,NRS,Port Hacking,PHB20191216,2019-12-16,2019-12-17 09:10:00,-34.1192,151.2267,11,PHB20191216_100,100,35.447,1,2120.87,1,2328.63,1,,9,0.05,1,9.2,1,0.11,1,0.72,1,4.1,1,http://hdl.handle.net/102.100.100/139953,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b7f,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_0,0,34.124,1,1976.04,1,2257.69,1,,9,0.78,1,0.8,1,0.11,1,0.12,1,0.5,1,http://hdl.handle.net/102.100.100/141290,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b80,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_10,10,35.331,1,,9,,9,,9,0.9,1,3.2,1,0.41,1,0.33,1,1.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b81,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_20,20,35.481,1,2100.57,1,2330.64,1,,9,0.51,1,5.2,1,0.76,1,0.48,1,2.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b82,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_25,25,35.521,1,,9,,9,,9,0.41,1,5.7,1,0.84,1,0.51,1,2.2,1,http://hdl.handle.net/102.100.100/400729,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b83,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_30,30,35.58,1,,9,,9,,9,0.53,1,6.2,1,0.69,1,0.53,1,2.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b84,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_40,40,35.541,1,2118.93,1,2331.51,1,,9,0.38,1,8.4,1,0.44,1,0.66,1,3.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b85,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_50,50,35.449,1,,9,,9,,9,0.23,1,9.6,1,0.14,1,0.71,1,3.5,1,http://hdl.handle.net/102.100.100/403054,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b86,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_60,60,35.423,1,2119.1,1,2326.99,1,,9,0.17,1,10,1,0.15,1,0.75,1,3.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b87,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_75,75,35.305,1,2134.84,1,2326.05,1,,9,0.17,1,12.3,1,0,6,0.91,1,5.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b88,NRS,Port Hacking,PHB20200224,2020-02-24,2020-02-25 09:20:00,-34.1192,151.2267,15,PHB20200224_100,100,35.207,1,2139.26,1,2317.86,1,,9,0.22,1,13.4,1,0.12,1,0.96,1,5.9,1,http://hdl.handle.net/102.100.100/141291,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b89,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_0,0,,0,2041.81,1,2336.33,1,,9,0.11,1,0.1,1,0,6,0.11,1,1,1,http://hdl.handle.net/102.100.100/141140,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8a,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_10,10,,0,,9,,9,,9,0.11,1,0.2,1,0,6,0.1,1,1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8b,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_20,20,,0,2043.94,1,2335.86,1,,9,0.12,1,0.2,1,0,6,0.12,1,1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8c,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_25,25,,0,,9,,9,,9,0.25,1,0.8,1,0.11,1,0.15,1,1.2,1,http://hdl.handle.net/102.100.100/400730,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8d,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_30,30,,0,,9,,9,,9,0.79,1,2.3,1,0.26,1,0.27,1,1.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8e,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_40,40,,0,2075.8,1,2332.85,1,,9,0.68,1,3.7,1,0.36,1,0.36,1,2.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b8f,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_50,50,,0,,9,,9,,9,0.86,1,5.2,1,0.36,1,0.49,1,2.8,1,http://hdl.handle.net/102.100.100/403055,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b90,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_60,60,,0,2042.1,1,2335.92,1,,9,0.09,1,0.1,1,0,6,0.11,1,1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b91,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_75,75,,0,2061.17,1,2336.28,1,,9,0.63,1,1.8,1,0.22,1,0.24,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b92,NRS,Port Hacking,PHB20200520,2020-05-20,2020-05-20 10:30:00,-34.1192,151.2267,15,PHB20200520_100,100,,0,2092.56,1,2333.44,1,,9,0.54,1,5.7,1,0.35,1,0.46,1,2.9,1,http://hdl.handle.net/102.100.100/141185,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b93,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_0,0,35.472,1,2038.59,1,2323.84,1,,9,0.28,1,1.1,1,0.25,1,0.17,1,1.1,1,http://hdl.handle.net/102.100.100/141141,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b94,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_10,10,35.578,1,,9,,9,,9,0.52,1,1.1,1,0.24,1,0.17,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b95,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_20,20,35.577,1,2045.4,1,2330.23,1,,9,0.65,1,1.2,1,0.27,1,0.16,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b96,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_25,25,35.581,1,,9,,9,,9,0.3,1,1.2,1,0.26,1,0.18,1,1.2,1,http://hdl.handle.net/102.100.100/403047,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b97,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_30,30,35.572,1,,9,,9,,9,0.65,1,1.4,1,0.29,1,0.19,1,1.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b98,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_40,40,35.556,1,2053.23,1,2330.8,1,,9,0.55,1,1.8,1,0.32,1,0.22,1,1.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b99,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_50,50,35.538,1,,9,,9,,9,1.45,1,3.9,1,0.37,1,0.37,1,2,1,http://hdl.handle.net/102.100.100/400731,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9a,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_60,60,35.528,1,2088.69,1,2330.23,1,,9,0.48,1,5.5,1,0.66,1,0.46,1,2.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9b,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_75,75,35.56,1,2091.48,1,2331.34,1,,9,0.18,1,6,1,0.14,1,0.49,1,2.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9c,NRS,Port Hacking,PHB20200609,2020-06-09,2020-06-10 09:55:00,-34.1192,151.2267,12,PHB20200609_100,100,35.533,1,2109.67,1,2333.05,1,,9,0.16,1,7.8,1,0.12,1,0.65,1,3.6,1,http://hdl.handle.net/102.100.100/141186,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9d,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_0,0,35.662,1,,9,,9,,9,0.82,1,1.4,1,0.27,1,0.23,1,0.7,1,http://hdl.handle.net/102.100.100/141142,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9e,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_10,10,35.571,1,,9,,9,,9,0.21,1,1.3,1,0.23,1,0.13,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6b9f,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_20,20,,9,,9,,9,,9,0.5,1,1.4,1,0.28,1,0.17,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba0,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_25,25,35.651,1,,9,,9,,9,0.26,1,1.2,1,0.24,1,0.16,1,0.8,1,http://hdl.handle.net/102.100.100/403056,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba1,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_30,30,,9,,9,,9,,9,0.46,1,1.4,1,0.29,1,0.19,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba2,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_40,40,,9,,9,,9,,9,0.39,1,1.4,1,0.29,1,0.19,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba3,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_50,50,35.656,1,,9,,9,,9,0.25,1,1.3,1,0.27,1,0.18,1,0.8,1,http://hdl.handle.net/102.100.100/403250,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba4,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_60,60,,9,,9,,9,,9,0.28,1,1.3,1,0.25,1,0.18,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba5,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_75,75,35.609,1,,9,,9,,9,0.98,1,2.6,1,0.35,1,0.32,1,1.2,1,http://hdl.handle.net/102.100.100/400732,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba6,NRS,Port Hacking,PHB20200630,2020-06-30,2020-07-01 09:43:00,-34.1192,151.2267,13,PHB20200630_100,100,35.654,1,,9,,9,,9,0.56,1,4.2,1,0.39,1,0.4,1,2,1,http://hdl.handle.net/102.100.100/141187,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6ba7,NRS,Port Hacking,PHB20200812,2020-08-12,2020-08-13 10:15:00,-34.1192,151.2267,5,PHB20200812_0,0,34.213,1,,9,,9,,9,0.18,1,4.5,1,0.7,1,0.31,1,3.8,1,http://hdl.handle.net/102.100.100/141143,POINT (151.22667 -34.11923)
