FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-736cf608_19109cfb83b_712f,NRS,Port Hacking,PHB20120517,2012-05-17,2012-05-18 10:57:00,-34.1192,151.2267,11,PHB20120517_WC,WC,0.008,0.02,0,0,,,0.021,0,0.43,0.049,0.011,0.05,0.047,,0,0,0.014,0,0,0.441,0.011,0.049,0,0,0.113,0,0.053,0,0,0,0,0.004,0,0,0,0,0.01,0,0,0.002,0.026,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7130,NRS,Port Hacking,PHB20130125,2013-01-24,2013-01-25 10:41:00,-34.1192,151.2267,14,PHB20130125_25,25,0.004,0.028,0.003,0,,,0.022,0,0.404,0.108,0,0.04,0.023,,0.015,0,0.012,0,0,0.421,0.017,0.108,0,0,0.024,0,0.029,0,0,0,0,0.011,0.022,0,0,0,0.023,0,0,0.011,0.069,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7131,NRS,Port Hacking,PHB20130227,2013-02-27,2013-02-28 08:18:00,-34.1192,151.2267,11,PHB20130227_25,25,0.009,0.017,0,0,,,0.013,0,0.73,0.02,0,0.113,0.089,,0.035,0,0.024,0,0,0.73,0,0.024,0.004,0,0.249,0,0.035,0,0.003,0,0,0,0,0.043,0,0,0.007,0,0,0.002,0.003,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7132,NRS,Port Hacking,PHB20130227,2013-02-27,2013-02-28 08:18:00,-34.1192,151.2267,11,PHB20130227_WC,WC,0.007,0.012,0,0,,,0.01,0,0.457,0.02,0,0.063,0.045,,0.021,0,0.016,0,0,0.457,0,0.02,0,0,0.156,0,0.022,0,0.003,0,0,0,0,0.041,0,0,0.006,0,0,0.002,0.005,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7133,NRS,Port Hacking,PHB20130319,2013-03-19,2013-03-20 09:42:00,-34.1192,151.2267,23.5,PHB20130319_25,25,0,0.016,0,0,,,0.013,0,0.18,0.018,0,0.022,0.016,,0.007,0,0.01,0.003,0,0.225,0.045,0.021,0.003,0,0.027,0,0.03,0,0,0,0,0.002,0.004,0,0,0,0.004,0,0,0.002,0.06,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7134,NRS,Port Hacking,PHB20130319,2013-03-19,2013-03-20 09:42:00,-34.1192,151.2267,23.5,PHB20130319_WC,WC,0,0.016,0,0,,,0.034,0,0.257,0.035,0,0.038,0.045,,0.009,0,0.012,0,0,0.298,0.041,0.046,0.011,0,0.041,0,0.048,0,0,0,0,0.003,0.005,0,0,0,0.006,0,0,0.002,0.042,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7135,NRS,Port Hacking,PHB20130422,2013-04-22,2013-04-23 09:47:00,-34.1192,151.2267,17,PHB20130422_25,25,0.008,0.02,0,0,,,0.049,0,0.404,0.097,0,0.057,0.056,,0.014,0,0.015,0,0,0.415,0.011,0.097,0,0,0.042,0,0.069,0,0.012,0,0,0.012,0.009,0,0,0,0.018,0,0,0.008,0.027,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7136,NRS,Port Hacking,PHB20130422,2013-04-22,2013-04-23 10:52:00,-34.1192,151.2267,17,PHB20130422_WC,WC,0.007,0.017,0.002,0,,,0.041,0,0.37,0.086,0,0.048,0.046,,0.01,0,0.015,0,0,0.382,0.012,0.086,0,0,0.032,0,0.06,0,0.012,0,0,0.011,0.011,0,0,0,0.014,0,0,0.008,0.024,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7137,NRS,Port Hacking,PHB20130514,2013-05-14,2013-05-15 09:55:00,-34.1192,151.2267,15,PHB20130514_25,25,0.017,0.019,0,0,,,0.016,0,0.452,0.098,0,0.055,0.035,,0.015,0,0.014,0,0,0.457,0.005,0.098,0,0,0.083,0,0.035,0,0.016,0,0,0.011,0,0,0,0,0.024,0,0,0.009,0.021,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7138,NRS,Port Hacking,PHB20130514,2013-05-14,2013-05-15 11:09:00,-34.1192,151.2267,15,PHB20130514_WC,WC,0.038,0.028,0.003,0,,,0.025,0,0.655,0.111,0,0.082,0.05,,0.022,0,0.023,0.004,0,0.665,0.01,0.111,0,0,0.085,0,0.062,0,0.013,0,0,0.014,0.015,0,0,0,0.024,0,0,0.012,0.031,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7139,NRS,Port Hacking,PHB20130611,2013-06-11,2013-06-12 09:35:00,-34.1192,151.2267,17,PHB20130611_25,25,0.024,0.025,0.002,0,,,0.079,0,0.638,0.132,0.005,0.092,0.088,,0,0,0.019,0,0,0.645,0.007,0.132,0,0,0.043,0,0.132,0,0.004,0,0,0.014,0.007,0,0,0,0.028,0,0,0.006,0.02,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713a,NRS,Port Hacking,PHB20130611,2013-06-11,2013-06-12 10:45:00,-34.1192,151.2267,17,PHB20130611_WC,WC,0.027,0.025,0.004,0,,,0.065,0,0.589,0.115,0.004,0.081,0.072,,0,0,0.015,0,0,0.596,0.007,0.115,0,0,0.033,0,0.11,0,0.004,0,0,0.012,0.008,0,0,0,0.026,0,0,0.007,0.018,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713b,NRS,Port Hacking,PHB20130725,2013-07-25,2013-07-26 09:24:00,-34.1192,151.2267,13,PHB20130725_25,25,0.063,0.041,0.004,0,,,0.045,0,1.269,0.156,0,0.183,0.077,,0.041,0,0.041,0.007,0,1.272,0.003,0.156,0,0,0.211,0,0.12,0,0,0,0,0.015,0.015,0,0,0,0.037,0,0,0.014,0.013,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713c,NRS,Port Hacking,PHB20130725,2013-07-25,2013-07-26 10:41:00,-34.1192,151.2267,13,PHB20130725_WC,WC,0.057,0.035,0.003,0,,,0.041,0,0.989,0.114,0,0.138,0.063,,0.041,0,0.03,0.003,0,0.989,0,0.114,0,0,0.162,0,0.099,0,0,0,0,0.012,0.013,0,0,0,0.029,0,0,0.011,0.01,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713d,NRS,Port Hacking,PHB20130826,2013-08-26,2013-08-27 09:11:00,-34.1192,151.2267,17,PHB20130826_25,25,0.004,0.012,0.002,0,,,0.03,0,0.384,0.099,0,0.044,0.034,,0.009,0,0.013,0,0,0.384,0,0.099,0,0,0.064,0,0.04,0,0,0,0,0.012,0,0,0,0,0.03,0,0,0.009,0.005,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713e,NRS,Port Hacking,PHB20130826,2013-08-26,2013-08-27 10:45:00,-34.1192,151.2267,17,PHB20130826_WC,WC,0.015,0.018,0.003,0,,,0.024,0,0.551,0.123,0,0.068,0.049,,0.024,0,0.017,0,0,0.551,0,0.123,0,0,0.094,0,0.045,0,0,0,0,0.013,0.007,0,0,0,0.034,0,0,0.012,0.005,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_713f,NRS,Port Hacking,PHB20130915,2013-09-15,2013-09-16 08:58:00,-34.1192,151.2267,12,PHB20130915_25,25,0.006,0.022,0,0,,,0.012,0,0.89,0.041,0.048,0.149,0.068,,0,0,0.031,0,0,0.89,0,0.041,0,0,0.295,0,0.052,0,0,0,0,0.003,0.011,0.044,0.124,0,0.016,0,0,0.003,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7140,NRS,Port Hacking,PHB20130915,2013-09-15,2013-09-16 11:10:00,-34.1192,151.2267,12,PHB20130915_WC,WC,0.007,0.024,0,0,,,0.009,0,1.045,0.036,0.039,0.156,0.079,,0,0,0.036,0,0,1.045,0,0.036,0,0,0.343,0,0.038,0,0,0,0,0.003,0.012,0.077,0.183,0,0.012,0,0,0.002,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7141,NRS,Port Hacking,PHB20131020,2013-10-20,2013-10-21 09:13:00,-34.1192,151.2267,15,PHB20131020_25,25,0.012,0.029,0,,,,0.026,0,0.965,0.064,0,0.153,0.083,,0.034,0,0.035,0,0,0.965,0,0.064,0,0,0.289,0,0.096,0,0,0,0,0.007,0.017,0,0,0,0.016,0,0,0.005,0.02,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7142,NRS,Port Hacking,PHB20131020,2013-10-20,2013-10-21 09:36:00,-34.1192,151.2267,15,PHB20131020_WC,WC,0.009,0.016,0,,,,0.039,0,0.574,0.042,0,0.083,0.071,,0.021,0,0.023,0,0,0.574,0,0.042,0,0,0.146,0,0.045,0,0,0,0,0.004,0.011,0,0,0,0.01,0,0,0.003,0.015,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7143,NRS,Port Hacking,PHB20131027,2013-10-27,2013-10-28 10:17:00,-34.1192,151.2267,15.5,PHB20131027_25,25,0.008,0.015,0,,,,0.031,0,0.395,0.052,0.005,0.064,0.051,,0,0,0.021,0,0,0.395,0,0.052,0,0,0.039,0,0.103,0,0,0,0,0.006,0.019,0,0,0,0.012,0,0,0.004,0.02,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7144,NRS,Port Hacking,PHB20131027,2013-10-27,2013-10-28 10:17:00,-34.1192,151.2267,15.5,PHB20131027_WC,WC,0.009,0.011,0,,,,0.041,0,0.343,0.038,0.003,0.053,0.051,,0,0,0.013,0,0,0.343,0,0.038,0,0,0.03,0,0.075,0,0,0,0,0.004,0.019,0,0,0,0.007,0,0,0.002,0.015,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7145,NRS,Port Hacking,PHB20131202,2013-12-02,2013-12-03 09:30:00,-34.1192,151.2267,18,PHB20131202_WC,WC,0,0.014,0,,,,0.033,0,0.238,0.058,0.006,0.035,0.031,,0,0,0.015,0,0,0.257,0.019,0.058,0,0,0.025,0,0.042,0,0.008,0,0,0.008,0.007,0,0,0,0.014,0,0,0.009,0.031,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7146,NRS,Port Hacking,PHB20140120,2014-01-20,2014-01-21 09:45:00,-34.1192,151.2267,10,PHB20140120_25,25,0.006,0.039,0.004,0.008,,,0.06,0,1.283,0.14,0,0.203,0.129,,0.232,0,0.067,0.007,0,1.323,0.04,0.14,0,0,0.535,0,0.061,0,0.007,0,0,0.013,0.014,0,0.172,0,0.025,0,0,0.009,0.052,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7147,NRS,Port Hacking,PHB20140120,2014-01-20,2014-01-21 09:45:00,-34.1192,151.2267,10,PHB20140120_WC,WC,0.003,0.023,0.002,0.004,,,0.032,0,0.601,0.07,0,0.09,0.075,,0.051,0,0.037,0.005,0,0.627,0.026,0.07,0,0,0.21,0,0.044,0,0,0,0,0.004,0.009,0,0.062,0,0.008,0,0,0.003,0.028,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7148,NRS,Port Hacking,PHB20140211,2014-02-11,2014-02-12 09:38:00,-34.1192,151.2267,12,PHB20140211_25,25,0.003,0.02,0,0.005,,,0.015,0,0.443,0.048,0,0.071,0.046,,0.076,0,0.037,0.002,0,0.443,0,0.048,0,0,0.154,0,0.066,0,0.006,0,0,0.005,0.016,0,0,0,0.007,0,0,0.005,0.011,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7149,NRS,Port Hacking,PHB20140211,2014-02-11,2014-02-12 12:45:00,-34.1192,151.2267,12,PHB20140211_WC,WC,0.003,0.029,0,0.01,,,0.024,0,0.957,0.06,0,0.126,0.103,,0.048,0,0.051,0.003,0,0.967,0.01,0.06,0,0,0.372,0,0.062,0,0.006,0,0,0.006,0.018,0,0,0,0.012,0,0,0.006,0.016,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714a,NRS,Port Hacking,PHB20140317,2014-03-17,2014-03-18 09:32:00,-34.1192,151.2267,19.5,PHB20140317_25,25,0.008,0.024,0.005,0.003,,,0.072,0,0.347,0.135,0,0.055,0.05,,0.007,0,0.019,0.004,0,0.418,0.071,0.146,0.011,0,0.025,0,0.055,0,0.007,0,0,0.011,0.006,0,0,0,0.021,0,0,0.006,0.04,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714b,NRS,Port Hacking,PHB20140317,2014-03-17,2014-03-18 12:27:00,-34.1192,151.2267,19.5,PHB20140317_WC,WC,0.006,0.017,0.001,0.003,,,0.042,0,0.32,0.042,0,0.038,0.038,,0.012,0,0.015,0.002,0,0.352,0.032,0.049,0.007,0,0.033,0,0.046,0,0.004,0,0,0.004,0.003,0,0,0,0.007,0,0,0.003,0.036,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714c,NRS,Port Hacking,PHB20140427,2014-04-27,2014-04-28 09:26:00,-34.1192,151.2267,16,PHB20140427_25,25,0.033,0.044,0,0.008,,,0.045,0,0.716,0.164,0,0.094,0.067,,0.018,0,0.014,0,0,0.783,0.067,0.172,0.008,0,0.058,0,0.095,0,0.006,0,0,0.017,0.012,0,0,0,0.038,0,0,0.007,0.066,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714d,NRS,Port Hacking,PHB20140427,2014-04-27,2014-04-28 11:58:00,-34.1192,151.2267,16,PHB20140427_WC,WC,0.014,0.033,0,0.005,,,0.039,0,0.496,0.105,0,0.057,0.044,,0.015,0,0.018,0,0,0.554,0.058,0.11,0.005,0,0.038,0,0.076,0,0.008,0,0,0.013,0.009,0,0,0,0.024,0,0,0.007,0.054,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714e,NRS,Port Hacking,PHB20140515,2014-05-15,2014-05-16 08:48:00,-34.1192,151.2267,22.5,PHB20140515_25,25,0.008,0.025,0,0.006,,,0.041,0,0.389,0.06,0,0.05,0.047,,0.008,0,0.014,0,0,0.444,0.055,0.066,0.006,0,0.027,0,0.081,0,0.003,0,0,0.008,0.007,0,0,0,0.014,0,0,0.005,0.061,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_714f,NRS,Port Hacking,PHB20140515,2014-05-15,2014-05-16 11:28:00,-34.1192,151.2267,22.5,PHB20140515_WC,WC,0.006,0.02,0,0.003,,,0.048,0,0.331,0.066,0,0.043,0.048,,0.008,0,0.015,0,0,0.368,0.037,0.073,0.007,0,0.022,0,0.071,0,0.005,0,0,0.008,0.005,0,0,0,0.014,0,0,0.004,0.037,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7150,NRS,Port Hacking,PHB20140612,2014-06-12,2014-06-13 09:20:00,-34.1192,151.2267,15,PHB20140612_25,25,0.019,0.042,0,0.006,,,0.065,0,1.212,0.132,0,0.19,0.148,,0.066,0,0.045,0.004,0,1.228,0.016,0.132,0,0,0.274,0,0.151,0,0.003,0,0,0.014,0.017,0.054,0,0,0.033,0,0,0.012,0.039,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7151,NRS,Port Hacking,PHB20140612,2014-06-12,2014-06-13 10:36:00,-34.1192,151.2267,15,PHB20140612_WC,WC,0.007,0.025,0,0.006,,,0.063,0,0.755,0.095,0,0.11,0.117,,0.057,0,0.023,0,0,0.768,0.013,0.095,0,0,0.187,0,0.12,0,0.003,0,0,0.011,0.007,0.027,0,0,0.023,0,0,0.005,0.015,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7152,NRS,Port Hacking,PHB20140716,2014-07-16,2014-07-16 09:25:00,-34.1192,151.2267,20,PHB20140716_15,15,0.05,0.032,0,0.003,,,0.06,0,0.722,0.117,0,0.101,0.049,,0.009,0,0.017,0,0,0.737,0.015,0.117,0,0,0.038,0,0.084,0,0,0,0,0.011,0.01,0,0,0,0.025,0,0,0.007,0.042,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7153,NRS,Port Hacking,PHB20140716,2014-07-16,2014-07-16 12:00:00,-34.1192,151.2267,20,PHB20140716_WC,WC,0.022,0.023,0,0,,,0.055,0,0.501,0.103,0,0.07,0.047,,0.008,0,0.012,0,0,0.515,0.014,0.103,0,0,0.029,0,0.075,0,0,0,0,0.01,0.011,0,0,0,0.019,0,0,0.004,0.03,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7154,NRS,Port Hacking,PHB20140824,2014-08-24,2014-08-25 09:35:00,-34.1192,151.2267,12.5,PHB20140824_15,15,0.089,0.044,0.003,0,,,0.043,0,1.115,0.276,0,0.151,0.06,,0.027,0,0.024,0.005,0,1.115,0,0.276,0,0,0.058,0,0.099,0,0,0,0,0.03,0.017,0,0,0,0.073,0,0,0.024,0.017,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7155,NRS,Port Hacking,PHB20140824,2014-08-24,2014-08-25 11:32:00,-34.1192,151.2267,12.5,PHB20140824_WC,WC,0.05,0.022,0.002,0,,,0.036,0,0.605,0.122,0,0.077,0.043,,0.023,0,0.021,0.003,0,0.605,0,0.122,0,0,0.045,0,0.068,0,0,0,0,0.014,0.011,0,0,0,0.034,0,0,0.017,0.011,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7156,NRS,Port Hacking,PHB20140911,2014-09-11,2014-09-11 09:30:00,-34.1192,151.2267,14,PHB20140911_15,15,0.03,0.034,0.003,0,,,0.038,0,0.849,0.244,0,0.229,0.084,,0.461,0,0.058,0.004,0,0.849,0,0.244,0,0,0.182,0,0.094,0,0,0,0,0.035,0.148,0.079,0,0,0.088,0,0,0.02,0.005,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7157,NRS,Port Hacking,PHB20140911,2014-09-11,2014-09-11 12:13:00,-34.1192,151.2267,14,PHB20140911_WC,WC,0.032,0.043,0.006,0,,,0.038,0,1.226,0.313,0,0.221,0.099,,0.236,0,0.065,0.005,0,1.226,0,0.313,0,0,0.185,0,0.108,0,0,0,0,0.032,0.147,0.042,0,0,0.086,0,0,0.025,0.006,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7158,NRS,Port Hacking,PHB20141021,2014-10-21,2014-10-22 09:38:00,-34.1192,151.2267,10,PHB20141021_0,0,0.02,0.034,0,0.007,,,0.041,0,1.038,0.067,0,0.309,0.145,,0.52,0,0.076,0.006,0,1.038,0,0.067,0,0,0.415,0,0.117,0,0,0,0,0.009,0.066,0.129,0,0,0.022,0,0,0.008,0.007,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7159,NRS,Port Hacking,PHB20141021,2014-10-21,2014-10-22 09:38:00,-34.1192,151.2267,10,PHB20141021_15,15,0.021,0.041,0,0.011,,,0.038,0,1.535,0.093,0,0.335,0.15,,0.301,0,0.087,0.006,0,1.535,0,0.093,0,0,0.445,0,0.127,0,0,0,0,0.01,0.067,0.137,0,0,0.024,0,0,0.007,0.007,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_715a,NRS,Port Hacking,PHB20141021,2014-10-21,2014-10-22 11:45:00,-34.1192,151.2267,10,PHB20141021_WC,WC,0.02,0.037,0,0.009,,,0.036,0,1.414,0.075,0,0.266,0.157,,0.175,0,0.075,0.006,0,1.414,0,0.075,0,0,0.375,0,0.118,0,0,0,0,0.007,0.056,0.133,0,0,0.02,0,0,0.006,0.007,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_715b,NRS,Port Hacking,PHB20141112,2014-11-12,2014-11-13 09:12:00,-34.1192,151.2267,16,PHB20141112_0,0,0,0.013,0,0.004,,,0.017,0,0.362,0.034,0,0.048,0.033,,0.009,0,0.027,0.003,0,0.362,0,0.034,0,0,0.059,0,0.066,0,0,0,0,0.004,0.007,0,0,0,0.009,0,0,0.004,0.034,1,POINT (151.22667 -34.11923)
